,frequency
The,1
Notebook,1
Use,1
words,1
describe,1
how,1
feeling,1
excited,1
frustrated,1
cunning,1
impressive,1
bored,1
nahh,1
tired,1
talking,2
anyone,2
lonely,2
content,2
being,1
listening,1
music,1
cant,1
stop,1
singing,1
paint,1
birmingham,1
