,frequency
Super,1
comfortable,2
bed,7
with,14
1000,1
yes,3
zeros,1
thread,1
count,1
sheets,1
radio,1
station,1
107,1
7,2
flower,1
Tulips,1
sport,1
play,3
watch,1
Racquetball,1
every,1
day,2
football,1
hockey,1
halloween,1
costume,1
bible,2
verse,1
Definitely,1
roller,1
coaster,1
Raptor,1
vacation,2
family,1
San,1
Fransisco,1
was,9
interesting,1
because,2
had,2
never,2
been,4
California,2
let,2
alone,1
that,8
area,1
Palo,1
Alto,1
is,9
everything,2
wishes,1
be,9
My,2
spring,1
break,2
trip,1
down,2
Florida,2
girls,1
also,2
fairly,1
amusing,1
memory,1
you,51
wish,1
could,2
relive,1
Almost,1
college,1
other,2
than,1
studying,1
exams,1
part,1
concert,1
i,2
ve,4
Magic,1
Stick,1
activity,1
Playing,1
computer,1
working,2
out,8
crying,1
not,4
having,1
car,7
board,1
game,2
or,33
card,1
Euchre,1
Trivial,1
Pursuit,1
Scattergories,1
magazine,1
Motor,1
Trend,1
World,1
do,12
weekend,1
Sleep,2
lazy,1
around,2
apartment,1
go,1
night,5
soundtrack,1
holiday,1
Christmas,1
week,1
Saturday,1
quotes,1
One,1
must,1
chaos,1
within,1
give,2
dancing,1
star,1
Nietzsche,1
number,1
4,1
12,2
jello,2
flavor,1
Strawberry,1
salad,1
dressing,1
Fat,1
free,1
zesty,1
italian,1
perfume,1
cologne,1
Allure,1
Random,1
Questions,1
dream,4
Rally,1
spec,1
Focus,1
RS,1
WRC,1
03,1
Evolution,1
How,6
many,4
times,1
did,1
fail,1
driver,1
test,1
job,1
CIO,1
Fortune,1
500,1
company,1
Who,3
best,7
friend,2
Jeff,4
Jamie,6
Jenn,2
Chris,3
Eric,1
online,2
friends,2
Alicia,1
think,3
ouija,1
bedtime,1
Usually,1
30,1
PM,1
toothpaste,1
use,1
Crest,1
Whitening,1
Where,3
see,3
yourself,2
10,3
years,1
Six,1
feet,1
under,3
first,8
thought,1
when,7
woke,1
up,4
this,3
morning,2
Let,1
just,3
sleep,3
bit,1
longer,2
took,1
shower,1
last,4
so,2
can,3
skip,1
Do,9
get,5
motion,1
sickness,1
Ocassionally,1
haven,2
t,3
for,6
while,1
weeks,1
Roller,1
coastersdeadly,1
exciting,2
Exciting,1
are,5
future,1
son,1
Alex,1
Future,1
daughter,1
Julia,1
like,4
drive,1
adore,1
driving,1
It,3
used,3
primary,1
source,1
stress,1
relief,1
but,6
now,3
workout,1
stuffed,2
Thunderstorms,1
cool,1
scary,2
Cool,1
Why,1
would,4
they,4
wear,1
T,1
shirt,2
undershirt,1
boxers,1
method,1
falling,1
asleep,2
Make,1
sure,1
m,5
tired,1
enough,1
fall,1
hop,1
overwhelming,1
nature,1
takes,1
care,1
rest,1
guy,2
asked,8
him,1
Yes,16
Have,4
ever,5
love,1
walls,1
Right,1
chance,1
finish,2
decorating,1
type,2
fingers,2
right,2
keys,1
When,2
meet,2
person,3
opposite,2
sex,3
what,5
notice,2
Overall,1
dimensions,1
facial,2
structure,2
hair,1
eyes,1
same,1
Build,1
eat,1
fork,1
No,22
garden,1
tool,1
Napalm,1
Two,4
boxes,1
surprise,2
filled,2
random,1
extra,1
PS2,1
controllers,1
duct,1
tape,1
sewing,1
kit,1
etc,1
toothbrush,1
purple,1
advice,3
gotten,2
Communication,1
key,1
given,1
Ask,1
whomever,1
received,1
said,1
certainly,1
remember,1
books,1
read,1
None,1
thank,1
god,2
pun,1
intended,1
haha,1
ate,1
520,1
Special,1
BBQ,1
pork,1
sandwich,1
hot,1
link,1
lemon,1
cake,3
Dixie,1
buddies,1
25,1
AIM,1
Messenger,1
internal,1
messaging,1
ideal,1
girl,1
Easy,1
talk,1
intelligent,1
common,1
sense,1
practical,1
funny,2
attractive,1
ambitious,1
date,1
Anything,1
revolves,1
an,3
depth,1
revealing,1
conversation,1
collect,2
anything,1
Akira,1
manga,1
maybe,1
should,1
off,2
series,1
perfect,1
couple,1
want,4
live,2
happy,1
here,1
Pacific,1
Northwest,1
Chicago,1
Boston,1
both,4
intriguing,1
honeymoon,1
Japan,1
old,1
married,2
Sometime,1
before,1
29,1
kids,2
gift,1
A,1
huge,2
wad,1
cash,1
from,3
parents,2
high,2
school,3
graduation,1
along,1
better,1
am,1
dependent,1
them,3
start,1
pissy,1
simply,1
threaten,1
leave,1
That,2
solves,1
tree,1
fell,1
woods,1
nobody,1
there,1
still,1
make,1
sound,1
Most,1
embarrassing,1
moment,1
Honestly,1
feel,1
most,3
embarassed,1
call,1
people,5
wrong,2
Pet,1
peeve,1
Washington,1
drivers,1
insisting,1
inconsiderate,1
general,1
Been,15
attacked,1
by,1
big,1
dog,1
scar,1
face,1
prove,1
africa,1
toilet,2
papering,1
papered,1
crash,1
Sort,1
We,1
were,2
third,1
chain,1
five,1
cars,1
hit,1
stop,1
light,1
brakes,1
went,1
someone,3
Had,5
boyfriend,1
girlfriend,2
who,2
Jenny,1
Meek,1
Jeni,1
Borrusch,1
Emily,1
Lahtinen,1
Adamson,1
Katherine,1
Herbruck,1
Laura,1
Washnock,1
DiPietro,1
Leah,2
Trzcinski,1
included,1
case,1
wanted,1
kissed,1
Said,1
Asked,1
Ok,1
me,2
if,1
figure,1
whom,1
each,2
previously,1
listed,1
JM,1
she,4
JB,1
EL,1
initially,1
turned,1
later,1
accepted,1
JA,1
we,4
sort,1
revealed,1
liked,1
developed,1
KH,1
knew,2
something,5
developing,2
ended,2
making,1
move,2
LWD,1
made,1
LT,1
Smoked,1
will,1
arrested,1
another,1
country,1
Canadaland,1
Made,1
prank,1
calls,1
Stayed,1
Ordered,1
qvc,1
Called,1
psychic,1
detention,1
Twice,1
Once,1
tripping,1
kid,1
middle,1
once,1
goofing,1
chemistry,1
Taken,1
picture,1
milk,3
mustache,1
sent,1
Gotten,1
into,1
fight,2
pet,1
time,2
new,1
york,1
going,1
days,1
Hawaii,1
Mexico,1
China,1
Danced,1
naked,1
Wished,1
imaginary,1
really,1
crazy,1
then,2
happens,1
Stalked,1
mud,1
bath,2
prefer,1
Oen,1
pencil,2
Medium,1
pen,1
thin,1
mechanical,1
Rain,2
snow,2
Seattle,1
Night,1
Chocolate,5
white,1
White,2
Cookies,2
Coke,2
pepsi,1
Sprite,2
7up,1
Mt,1
dew,1
surge,1
Mountain,1
Dew,1
Milk,2
Type,2
write,1
seen,1
handwriting,1
Summer,3
winter,2
Coffee,4
cappuccino,1
Shower,2
Boxers,2
briefs,1
cold,1
Cold,1
Apples,1
bananas,1
apple,1
tasty,1
fuji,1
gala,1
apples,1
Condo,1
House,1
Santa,2
rudolph,1
Math,2
english,1
Wal,1
mart,1
Target,2
Croutons,2
bacon,1
bits,1
doors,1
four,1
coffee,1
ice,2
Mud,1
wrestling,1
Jello,1
Call,1
as,4
bad,2
sounds,2
Spend,1
Share,1
Russell,1
Lee,1
Dan,2
Anna,1
Aaron,1
Go,1
movies,1
his,1
Accompany,1
mall,1
Yell,1
Send,1
e,1
mail,1
Test,1
lead,1
team,1
work,2
Which,1
one,2
longest,1
Knows,1
Is,3
loudest,1
quietest,1
Z,1
Will,6
famous,1
Unknown,6
invent,1
v,1
record,1
believe,1
Aliens,1
Other,1
life,2
forms,1
Heaven,1
Hell,1
Yourself,1
Love,1
sight,1
following,1
words,1
Red,1
bathroom,1
Blue,1
Sky,1
Green,1
Grass,1
Pink,1
Cotton,1
Purple,1
Underwear,1
say,1
freak,1
Black,1
Evo,1
almost,1
bought,1
laces,1
Sheep,1
Wool,1
Dog,1
Stench,1
Cat,1
Winter,1
soy,1
sauce,1
remove,1
staining,1
buildings,1
Driving,1
Spring,1
Laying,1
parks,1
Autumn,1
Running,1
through,1
leaves,1
School,1
Textbooks,1
Church,1
Weddings,1
Socks,1
drawer,1
full,1
Friends,1
meaning,1
Last,1
question,1
Did,1
fun,1
filling,1
great,1
way,1
kill,1
