,frequency
questions,1
exit,1
Statistics,5
must,4
gathered,1
understand,1
extent,1
These,4
include,2
entering,1
levels,1
promotion,1
percentage,2
higher,3
management,6
position,1
those,1
positions,2
located,1
e,2
g,1
engineering,1
vs,5
human,1
resources,1
relative,1
salaries,1
grouped,1
experience,2
reviews,1
responsibilities,2
criteria,1
Gender,3
inequity,1
issues,2
openly,1
discussed,1
without,1
fear,1
repercussion,1
discussions,1
center,1
around,1
whether,2
performance,1
standards,1
objective,1
appropriate,1
visible,2
enough,1
highly,1
respected,1
identification,1
traditions,1
how,1
mentoring,5
conducted,1
within,2
It,5
when,3
areas,2
identified,1
initial,1
steps,1
taken,1
correct,1
them,1
Based,1
research,1
goals,4
solutions,1
problems,1
formulated,1
mapped,1
out,1
then,1
finally,1
implemented,1
crucial,4
way,2
office,1
fully,1
supportive,1
effort,1
Managers,3
held,1
responsible,1
implementing,2
procedures,2
meeting,1
defined,1
Some,3
example,1
activities,1
proactive,2
identifying,1
potential,1
providing,2
upward,2
movement,2
ranking,1
rest,1
ensuring,1
searches,1
qualified,1
candidates,1
workplace,6
flextime,4
onsite,1
supported,1
childcare,1
telecommuting,1
tend,4
learn,1
Van,2
Velsor,2
Hughes,2
1990,2
development,1
retention,2
organization,1
professional,4
state,2
again,1
felt,1
underutilized,1
part,2
necessity,1
constantly,1
proving,1
one,2
model,1
i,1
Other,1
models,2
styles,2
accepted,1
encouraged,1
throughout,1
corporation,1
Essentially,1
bottom,1
line,1
devote,1
efforts,1
unfriendly,1
leave,1
If,1
genuinely,1
concerned,2
about,3
talent,1
immediately,1
recruitment,1
Given,2
move,1
towards,3
global,2
diversity,1
afford,1
ignore,1
pool,1
talented,1
Characteristics,1
Culture,1
Owned,7
Businesses,5
Starting,1
difficult,1
road,1
fraught,1
hurdles,1
setbacks,1
barriers,1
starting,3
finding,1
enjoy,1
empowerment,1
excitement,1
things,1
ideas,1
tech,4
firms,22
biotechnology,2
industry,1
46,1
information,4
technology,4
Just,1
opposite,1
true,1
47,1
33,1
NFWBO,17
2001b,2
follows,1
trends,1
bachelor,1
degree,1
awards,1
most,3
recent,2
statistics,2
Department,4
Education,4
show,1
graduates,2
58,1
B,3
biological,1
sciences,1
science,4
NCES,2
No,2
matter,1
area,1
bring,2
style,2
table,1
found,5
53,1
owners,5
emphasize,2
right,1
brain,2
thinking,2
creativity,1
decision,2
while,3
71,1
stress,1
left,1
methodological,1
procedural,1
analysis,1
1994,4
same,1
two,1
thirds,1
tended,2
weigh,1
options,1
reflect,1
internally,1
before,1
66,1
56,1
action,1
attention,1
external,1
events,1
attributes,1
leadership,5
strong,1
effect,2
likely,7
describe,1
terms,2
network,2
relationships,2
Men,7
hand,3
think,1
hierarchical,2
focus,1
establishing,1
clear,2
rules,1
monetary,1
gain,1
derive,2
success,3
building,1
customers,1
having,1
destiny,1
satisfaction,1
well,3
done,1
achieving,1
desired,1
womens,1
approaches,1
web,1
inclusion,1
see,11
Helgesen,2
1995,4
mens,1
encourage,1
top,1
down,1
approach,1
characteristic,1
offer,3
help,1
balance,3
lives,1
tuition,2
reimbursement,2
sharing,1
Only,2
30,1
small,4
25,2
40,2
greater,1
compared,2
19,1
8,1
Diversity,1
another,1
affected,1
Not,1
surprisingly,1
employ,3
balanced,1
workforce,2
half,2
52,2
48,2
38,2
62,1
2000a,2
Success,2
From,2
viewpoint,1
quite,1
1999,5
numbered,1
9,2
million,2
employed,1
27,1
5,1
generated,1
trillion,1
sales,2
Of,1
established,1
last,1
decade,1
average,2
earns,1
500,2
000,1
revenue,2
financially,2
stable,1
bills,1
time,2
sound,1
CWBR,2
expanding,1
sector,2
growth,6
employment,2
exceeded,1
USCB,2
1987,2
increased,1
103,1
grew,1
320,1
shot,1
436,1
With,1
respect,1
2001a,2
although,1
minority,1
Still,1
Difficulties,1
very,2
faced,1
One,1
difficulty,1
entrepreneurial,1
mentors,1
role,3
past,1
owning,1
background,2
assisting,1
entrepreneur,1
along,1
depend,1
personal,3
debt,3
earnings,1
financing,1
39,1
commercial,1
bank,1
loan,1
typically,1
comes,1
informal,2
investors,3
members,1
individual,1
angel,1
73,1
15,1
venture,1
2000b,2
share,1
ownership,1
outside,2
49,1
reliance,1
since,1
depends,1
leverage,1
it,4
access,1
entrepreneurship,1
succeed,1
There,1
currently,1
strive,1
which,1
linked,1
via,1
Center,10
s,2
Business,18
Researchs,1
website,1
nfwbo,8
org,9
Change,1
employee,1
benefits,1
offered,1
powerful,1
forces,2
influential,1
social,1
Interestingly,1
concerns,1
apply,1
professionals,1
Webgrrls,2
western,1
New,6
York,3
experiencing,1
imbalance,1
home,3
Drury,2
now,8
beginning,1
demand,1
taking,1
raising,1
nontraditional,1
possible,1
find,1
stay,1
dads,1
mom,1
sole,1
source,1
income,1
quality,1
76,1
important,2
versus,1
substantial,1
realize,1
spend,1
pleasant,1
As,1
become,3
diverse,1
markets,1
slowly,1
evolving,1
tides,1
coming,1
flexible,1
friendly,1
workplaces,1
Regardless,1
created,1
largely,1
wild,1
speculation,1
today,1
will,1
Fortune,1
future,1
References,1
Entrepreneurs,3
Companies,1
Lose,1
Female,1
Talent,1
What,2
Do,2
About,3
catalystwomen,1
E,3
L,1
Report,2
American,1
Workforce,1
Labor,3
Outpace,1
Firms,3
National,8
Study,1
Reveals,1
Startling,1
Womens,8
Research,14
K,1
Leave,1
And,1
Harvard,1
Management,3
Update,1
U9806C,1
pp,1
June,1
T,1
Tech,1
Professionals,1
Seeking,1
Balance,1
First,1
Buffalo,1
December,1
10,1
edition,1
D,4
Cobolreport,1
Web,1
Inclusion,1
Doubleday,1
P,1
H,1
Moving,1
Beyond,1
Glass,1
Ceiling,1
Sage,1
Publications,1
Thousand,1
Oaks,1
California,1
Digest,1
Washington,1
C,1
nces,1
ed,1
gov,2
Entrepreneurial,2
Vision,2
Action,2
Exploring,2
Growth,2
Among,2
Foundation,6
Owners,8
called,6
20001b,1
Equity,2
Workplace,1
Capital,1
Markets,1
Frontier,1
Top,1
Million,1
Styles,2
Thinking,1
Survey,1
Enterprises,1
Census,1
Bureau,2
See,1
census,1
csd,1
mwb,1
Highlights,1
Earnings,1
952,1
August,1
M,3
Differences,1
Development,1
Learn,1
Experience,1
Creative,1
Leadership,1
Greensboro,1
North,1
Carolina,1
Author,1
Dr,1
W,1
Gurer,1
scientist,1
long,1
standing,1
interest,1
concern,1
She,2
researched,1
published,1
related,1
topics,1
history,1
computing,1
modeling,2
girl,2
games,1
keep,1
her,2
busy,1
she,2
member,3
ACM,2
Council,1
Co,1
Chair,1
Committee,1
Computing,2
Editorial,1
Board,2
IEEE,1
Annals,1
History,1
Institute,1
Technology,1
Advisory,1
mother,1
lively,1
hoping,1
egalitarian,1
daughter,1
grows,1
technical,1
expertise,1
artificial,1
intelligence,1
AI,2
including,1
intelligent,1
tutoring,1
systems,2
case,1
reasoning,1
expert,1
cognitive,1
applications,1
digital,1
Her,1
academic,1
includes,1
physics,2
1985,1
Indiana,1
University,2
Pennsylvania,1
1991,1
Ph,1
1993,1
Lehigh,1
