,frequency
eat,2
public,1
lunch,1
counter,1
after,2
passage,1
acts,1
1964,1
began,1
challenging,1
nation,2
fundamental,1
priorities,1
He,4
maintained,1
laws,2
empty,1
without,1
human,1
including,3
economic,3
For,4
people,5
too,1
poor,6
restaurant,1
afford,1
decent,1
home,1
said,2
anti,2
hollow,1
Noting,1
majority,1
Americans,1
below,1
poverty,3
line,1
white,1
developed,1
class,1
perspective,1
decried,1
huge,2
income,1
gaps,1
between,1
rich,1
called,4
radical,1
changes,1
structure,1
our,4
society,1
redistribute,1
wealth,2
power,1
True,1
compassion,1
declared,1
more,5
than,2
flinging,1
coin,1
beggar,1
an,4
edifice,1
which,2
produces,2
beggars,1
needs,1
restructuring,1
1967,3
had,2
also,2
country,3
prominent,1
opponent,1
Vietnam,4
War,1
staunch,1
critic,1
overall,1
foreign,2
policy,2
deemed,1
militaristic,1
Beyond,2
speech,3
delivered,1
New,2
York,2
Riverside,2
Church,2
April,1
day,1
before,1
murdered,1
United,1
States,1
greatest,1
purveyor,1
violence,1
world,2
Africa,2
Latin,2
America,4
wrong,1
side,1
revolution,1
questioned,1
alliance,1
landed,1
gentry,1
asked,1
why,1
suppressing,1
revolutions,1
shirtless,1
barefoot,1
Third,1
World,1
instead,1
supporting,1
them,1
offered,1
critique,1
complaining,1
capitalists,1
West,1
investing,1
sums,1
money,1
Asia,1
only,1
profits,1
out,1
no,3
concern,1
social,1
betterment,1
countries,1
haven,1
heard,3
but,3
loud,1
clear,1
back,1
loudly,1
denounced,1
Time,1
magazine,2
demagogic,1
slander,1
sounded,1
like,1
script,1
Radio,2
Hanoi,1
Post,1
patronized,1
has,1
diminished,1
usefulness,1
cause,1
months,1
militant,1
project,1
Poor,1
People,1
Campaign,1
crisscrossed,1
assemble,1
multiracial,1
army,1
descend,1
engaging,1
nonviolent,1
disobedience,1
Capitol,1
need,2
until,1
Congress,3
enacted,1
bill,2
Reader,1
Digest,1
warned,1
insurrection,1
massive,1
government,1
jobs,1
programs,1
rebuild,1
cities,1
saw,1
crying,1
confront,1
demonstrated,1
its,2
hostility,1
appropriating,1
military,1
funds,2
alacrity,1
generosity,1
providing,1
miserliness,1
How,1
sounds,1
quarter,1
century,1
efforts,1
behalf,1
mobilization,1
cut,1
short,1
assassin,1
bullet,1
gets,1
underway,1
immense,1
White,1
House,1
continue,1
accept,1
perpetuation,1
And,2
so,1
do,1
mass,1
Perhaps,1
surprise,1
tell,1
us,1
little,1
weekly,2
syndicated,1
politics,1
Until,1
1996,1
co,1
written,1
longer,1
works,1
columns,1
visit,2
urlLink,3
http,8
www,8
fair,13
org,10
beat,1
index,1
html,5
can,3
listen,1
some,1
National,1
Project,1
website,1
radioproject,1
temp,1
king,1
Please,1
support,1
subscribing,1
bimonthly,1
Extra,1
information,2
go,1
extra,1
subscribe,2
Or,1
call,1
1,1
800,1
847,1
3993,1
SHIRTS,1
Get,1
your,2
Trust,1
Corporate,1
shirt,1
online,1
store,1
merchantamerica,1
com,1
CounterSpin,2
radio,1
show,1
over,1
130,1
stations,2
Canada,1
find,1
station,1
nearest,1
you,1
counterspin,1
INTERNSHIP,1
PROGRAM,1
accepts,1
internship,1
applications,1
office,1
rolling,1
basis,1
internships,1
Feel,1
free,1
respond,1
We,2
reply,1
everything,1
will,1
look,1
each,1
message,1
especially,1
appreciate,1
documented,1
examples,1
bias,1
censorship,1
please,1
send,1
copies,1
email,1
correspondence,1
outlets,1
any,1
responses,1
web,1
site,1
Our,1
subscriber,1
list,1
kept,1
confidential,1
212,1
633,1
6700,1
E,1
mail,1
