,frequency
skeptics,1
dismiss,1
them,1
blip,1
little,2
importance,1
leaving,1
policymakers,1
public,1
paralyzed,1
uncertainty,1
2020,2
doubt,1
drastic,1
relentlessly,1
hammer,1
carrying,2
capacity,2
resources,1
social,1
organizations,2
economic,1
networks,1
population,1
As,1
shrinks,1
ancient,1
pattern,1
reemerges,1
eruption,1
desperate,1
out,2
wars,2
over,2
food,1
water,1
energy,1
supplies,1
Major,1
Media,1
Finally,2
Gets,1
writing,1
how,2
sudden,1
triggered,1
Gulf,1
Stream,1
being,1
totally,1
ignored,1
major,2
big,1
finally,1
starting,1
get,1
This,1
week,1
Times,1
both,1
wrote,1
upcoming,1
due,1
Now,1
tells,1
Bush,1
destroy,1
next,1
20,1
result,1
costing,1
millions,1
lives,1
disasters,1
suppressed,1
defence,1
chiefs,1
obtained,1
Observer,1
warns,1
European,1
cities,1
sunk,1
beneath,1
rising,1
seas,1
Britain,1
plunged,1
Siberian,1
Nuclear,1
conflict,1
mega,1
famine,1
widespread,1
rioting,1
erupt,1
Will,2
Tame,2
Or,1
Us,1
abrupt,1
kind,1
driver,1
evolutionary,1
process,1
eventually,1
produced,1
species,1
capable,1
worrying,1
William,1
H,1
Calvin,1
centuries,1
acquiring,1
wisdom,1
wise,1
compress,1
learning,1
immediately,1
ahead,1
discover,1
made,1
8,1
000,1
stable,1
then,1
figure,1
prop,1
